Time(H:M:S.mS)	X	Y	Z	Pitch	Yaw	Roll	Position circle	Angle circle	Movie Time	Events
12:51:22.482	0.55810546875	2.56728515624999	-7.14375000000001	-1.99951171875	1.91162109375	0.703125	Off Target	Off Target	00:00:00.000	
12:51:22.588	0.669726562499989	2.56728515624999	-7.14375000000001	-2.021484375	1.91162109375	0.703125	Off Target	Off Target	00:00:00.000	
12:51:22.700	0.55810546875	2.67890624999998	-7.03212890625002	-2.021484375	1.91162109375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:22.806	0.55810546875	2.67890624999998	-7.03212890625002	-2.021484375	1.91162109375	0.703125	Off Target	Off Target	00:00:00.000	
12:51:22.919	0.55810546875	2.67890624999998	-7.03212890625002	-2.021484375	1.91162109375	0.703125	Off Target	Off Target	00:00:00.000	
12:51:23.024	0.55810546875	2.67890624999998	-7.14375000000001	-1.99951171875	1.93359375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:23.137	0.55810546875	2.67890624999998	-7.03212890625002	-1.99951171875	1.91162109375	0.703125	Off Target	Off Target	00:00:00.000	
12:51:23.243	0.446484374999983	2.67890624999998	-7.03212890625002	-1.9775390625	1.93359375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:23.358	0.446484374999983	2.67890624999998	-7.03212890625002	-1.9775390625	1.93359375	0.703125	Off Target	Off Target	00:00:00.000	
12:51:23.463	0.446484374999983	2.79052734375	-7.03212890625002	-1.99951171875	1.93359375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:23.576	0.446484374999983	2.79052734375	-7.14375000000001	-1.99951171875	1.93359375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:23.683	0.446484374999983	2.79052734375	-7.14375000000001	-2.021484375	1.93359375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:23.795	0.446484374999983	2.79052734375	-7.14375000000001	-2.021484375	1.93359375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:23.901	0.446484374999983	2.79052734375	-7.14375000000001	-2.021484375	1.93359375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:24.013	0.446484374999983	2.79052734375	-7.14375000000001	-1.99951171875	1.93359375	0.703125	Off Target	Off Target	00:00:00.000	
12:51:24.119	0.446484374999983	2.79052734375	-7.14375000000001	-1.99951171875	1.91162109375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:24.234	0.446484374999983	2.67890624999998	-7.14375000000001	-1.99951171875	1.91162109375	0.703125	Off Target	Off Target	00:00:00.000	
12:51:24.342	0.446484374999983	2.79052734375	-7.14375000000001	-1.99951171875	1.8896484375	0.703125	Off Target	Off Target	00:00:00.000	
12:51:24.447	0.55810546875	2.79052734375	-7.25537109375	-1.99951171875	1.8896484375	0.703125	Off Target	Off Target	00:00:00.000	
12:51:24.562	0.55810546875	2.79052734375	-7.25537109375	-1.99951171875	1.8896484375	0.703125	Off Target	Off Target	00:00:00.000	
12:51:24.670	0.446484374999983	2.79052734375	-7.14375000000001	-2.021484375	1.8896484375	0.703125	Off Target	Off Target	00:00:00.000	
12:51:24.779	0.446484374999983	2.67890624999998	-7.25537109375	-2.021484375	1.8896484375	0.703125	Off Target	Off Target	00:00:00.000	
12:51:24.885	0.446484374999983	2.67890624999998	-7.25537109375	-2.021484375	1.8896484375	0.703125	Off Target	Off Target	00:00:00.000	
12:51:24.998	0.446484374999983	2.67890624999998	-7.14375000000001	-1.99951171875	1.86767578125	0.703125	Off Target	Off Target	00:00:00.000	
12:51:25.104	0.55810546875	2.67890624999998	-7.14375000000001	-1.9775390625	1.86767578125	0.703125	Off Target	Off Target	00:00:00.000	
12:51:25.217	0.55810546875	2.67890624999998	-7.14375000000001	-1.99951171875	1.86767578125	0.703125	Off Target	Off Target	00:00:00.000	
12:51:25.322	0.55810546875	2.67890624999998	-7.14375000000001	-2.021484375	1.86767578125	0.703125	Off Target	Off Target	00:00:00.000	
12:51:25.437	0.55810546875	2.56728515624999	-7.25537109375	-2.021484375	1.845703125	0.703125	Off Target	Off Target	00:00:00.000	
12:51:25.546	0.55810546875	2.56728515624999	-7.25537109375	-2.021484375	1.845703125	0.703125	Off Target	Off Target	00:00:00.000	
12:51:25.654	0.669726562499989	2.56728515624999	-7.25537109375	-2.021484375	1.845703125	0.703125	Off Target	Off Target	00:00:00.000	
12:51:25.760	0.55810546875	2.56728515624999	-7.25537109375	-2.021484375	1.845703125	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:25.871	0.669726562499989	2.56728515624999	-7.25537109375	-1.99951171875	1.845703125	0.703125	Off Target	Off Target	00:00:00.000	
12:51:25.977	0.669726562499989	2.56728515624999	-7.25537109375	-1.99951171875	1.82373046875	0.703125	Off Target	Off Target	00:00:00.000	
12:51:26.090	0.669726562499989	2.56728515624999	-7.25537109375	-1.9775390625	1.82373046875	0.703125	Off Target	Off Target	00:00:00.000	
12:51:26.202	0.669726562499989	2.56728515624999	-7.25537109375	-1.99951171875	1.845703125	0.703125	Off Target	Off Target	00:00:00.000	
12:51:26.306	0.781347656250006	2.56728515624999	-7.36699218749999	-1.99951171875	1.82373046875	0.703125	Off Target	Off Target	00:00:00.000	
12:51:26.418	0.781347656250006	2.45566406250001	-7.36699218749999	-1.99951171875	1.82373046875	0.703125	Off Target	Off Target	00:00:00.000	
12:51:26.524	0.781347656250006	2.45566406250001	-7.36699218749999	-1.99951171875	1.82373046875	0.703125	Off Target	Off Target	00:00:00.000	
12:51:26.637	0.781347656250006	2.45566406250001	-7.36699218749999	-1.99951171875	1.82373046875	0.703125	Off Target	Off Target	00:00:00.000	
12:51:26.749	0.781347656250006	2.45566406250001	-7.47861328125003	-1.99951171875	1.82373046875	0.703125	Off Target	Off Target	00:00:00.000	
12:51:26.853	0.781347656250006	2.45566406250001	-7.36699218749999	-1.99951171875	1.82373046875	0.703125	Off Target	Off Target	00:00:00.000	
12:51:26.966	0.781347656250006	2.45566406250001	-7.36699218749999	-1.9775390625	1.82373046875	0.703125	Off Target	Off Target	00:00:00.000	
12:51:27.071	0.669726562499989	2.45566406250001	-7.36699218749999	-1.99951171875	1.845703125	0.703125	Off Target	Off Target	00:00:00.000	
12:51:27.186	0.669726562499989	2.45566406250001	-7.36699218749999	-2.021484375	1.845703125	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:27.291	0.669726562499989	2.45566406250001	-7.36699218749999	-2.021484375	1.845703125	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:27.404	0.669726562499989	2.45566406250001	-7.36699218749999	-2.021484375	1.845703125	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:27.509	0.669726562499989	2.56728515624999	-7.36699218749999	-1.99951171875	1.845703125	0.703125	Off Target	Off Target	00:00:00.000	
12:51:27.622	0.669726562499989	2.56728515624999	-7.36699218749999	-1.99951171875	1.845703125	0.703125	Off Target	Off Target	00:00:00.000	
12:51:27.728	0.669726562499989	2.56728515624999	-7.36699218749999	-1.9775390625	1.845703125	0.703125	Off Target	Off Target	00:00:00.000	
12:51:27.840	0.669726562499989	2.56728515624999	-7.36699218749999	-1.9775390625	1.845703125	0.703125	Off Target	Off Target	00:00:00.000	
12:51:27.946	0.669726562499989	2.56728515624999	-7.25537109375	-1.9775390625	1.845703125	0.703125	Off Target	Off Target	00:00:00.000	
12:51:28.060	0.669726562499989	2.56728515624999	-7.25537109375	-1.99951171875	1.845703125	0.703125	Off Target	Off Target	00:00:00.000	
12:51:28.166	0.55810546875	2.56728515624999	-7.25537109375	-1.99951171875	1.86767578125	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:28.279	0.446484374999983	2.56728515624999	-7.25537109375	-1.99951171875	1.8896484375	0.76904296875	Off Target	Off Target	00:00:00.000	
12:51:28.384	0.446484374999983	2.67890624999998	-7.14375000000001	-1.9775390625	1.8896484375	0.7470703125	Off Target	Off Target	00:00:00.000	
12:51:28.497	0.446484374999983	2.67890624999998	-7.14375000000001	-1.9775390625	1.86767578125	0.7470703125	Off Target	Off Target	00:00:00.000	
12:51:28.604	0.446484374999983	2.67890624999998	-7.14375000000001	-1.95556640625	1.86767578125	0.7470703125	Off Target	Off Target	00:00:00.000	
12:51:28.717	0.334863281249994	2.67890624999998	-7.14375000000001	-1.95556640625	1.86767578125	0.7470703125	Off Target	Off Target	00:00:00.000	
12:51:28.822	0.334863281249994	2.67890624999998	-7.14375000000001	-1.95556640625	1.86767578125	0.7470703125	Off Target	Off Target	00:00:00.000	
12:51:28.937	0.334863281249994	2.67890624999998	-7.14375000000001	-1.95556640625	1.8896484375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:29.045	0.334863281249994	2.79052734375	-7.14375000000001	-1.93359375	1.86767578125	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:29.151	0.334863281249994	2.79052734375	-7.14375000000001	-1.93359375	1.8896484375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:29.263	0.334863281249994	2.67890624999998	-7.14375000000001	-1.93359375	1.8896484375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:29.369	0.334863281249994	2.67890624999998	-7.14375000000001	-1.93359375	1.8896484375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:29.483	0.334863281249994	2.67890624999998	-7.14375000000001	-1.93359375	1.8896484375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:29.588	0.334863281249994	2.67890624999998	-7.14375000000001	-1.91162109375	1.8896484375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:29.701	0.334863281249994	2.79052734375	-7.03212890625002	-1.91162109375	1.8896484375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:29.807	0.334863281249994	2.67890624999998	-7.03212890625002	-1.93359375	1.91162109375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:29.920	0.334863281249994	2.67890624999998	-7.14375000000001	-1.93359375	1.91162109375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:30.025	0.334863281249994	2.67890624999998	-7.14375000000001	-1.93359375	1.8896484375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:30.138	0.334863281249994	2.67890624999998	-7.14375000000001	-1.93359375	1.91162109375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:30.244	0.334863281249994	2.67890624999998	-7.14375000000001	-1.93359375	1.8896484375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:30.359	0.334863281249994	2.67890624999998	-7.14375000000001	-1.93359375	1.8896484375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:30.468	0.334863281249994	2.67890624999998	-7.14375000000001	-1.91162109375	1.8896484375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:30.573	0.334863281249994	2.67890624999998	-7.14375000000001	-1.91162109375	1.8896484375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:30.687	0.334863281249994	2.67890624999998	-7.14375000000001	-1.93359375	1.8896484375	0.7470703125	Off Target	Off Target	00:00:00.000	
12:51:30.795	0.446484374999983	2.67890624999998	-7.25537109375	-1.93359375	1.8896484375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:30.901	0.446484374999983	2.67890624999998	-7.25537109375	-1.93359375	1.8896484375	0.7470703125	Off Target	Off Target	00:00:00.000	
12:51:31.014	0.446484374999983	2.67890624999998	-7.25537109375	-1.93359375	1.8896484375	0.7470703125	Off Target	Off Target	00:00:00.000	
12:51:31.119	0.446484374999983	2.67890624999998	-7.25537109375	-1.93359375	1.8896484375	0.7470703125	Off Target	Off Target	00:00:00.000	
12:51:31.234	0.446484374999983	2.56728515624999	-7.25537109375	-1.93359375	1.86767578125	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:31.343	0.55810546875	2.56728515624999	-7.25537109375	-1.93359375	1.86767578125	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:31.450	0.55810546875	2.45566406250001	-7.14375000000001	-1.91162109375	1.86767578125	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:31.561	0.669726562499989	2.45566406250001	-6.92050781250003	-1.86767578125	1.8896484375	0.703125	Off Target	Off Target	00:00:00.000	
12:51:31.670	0.669726562499989	2.34404296874999	-6.80888671874999	-1.8896484375	1.8896484375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:31.780	0.781347656250006	2.34404296874999	-6.80888671874999	-1.86767578125	1.8896484375	0.72509765625	Off Target	Off Target	00:00:00.000	
12:51:31.889	0.892968749999994	2.232421875	-6.697265625	-1.8017578125	1.91162109375	0.68115234375	Off Target	Outer	00:00:00.000	
12:51:31.994	0.892968749999994	2.232421875	-6.36240234375003	-1.7138671875	1.93359375	0.6591796875	Off Target	Outer	00:00:00.000	
12:51:32.107	1.00458984374998	2.12080078124998	-6.36240234375003	-1.64794921875	1.93359375	0.63720703125	Off Target	Outer	00:00:00.000	
12:51:32.212	1.1162109375	2.00917968749999	-6.25078124999999	-1.60400390625	1.9775390625	0.63720703125	Off Target	Outer	00:00:00.000	
12:51:32.324	1.22783203124999	2.00917968749999	-5.91591796875002	-1.51611328125	1.99951171875	0.615234375	Off Target	Outer	00:00:00.000	
12:51:32.431	1.33945312500001	1.89755859375001	-5.80429687500003	-1.4501953125	1.99951171875	0.59326171875	Off Target	Outer	00:00:00.000	
12:51:32.544	1.22783203124999	1.89755859375001	-5.69267578124999	-1.42822265625	2.021484375	0.615234375	Off Target	Outer	00:00:00.000	
12:51:32.649	1.33945312500001	1.78593749999999	-5.46943359375001	-1.40625	2.04345703125	0.59326171875	Off Target	Outer	00:00:00.000	
12:51:32.762	1.33945312500001	1.78593749999999	-5.35781250000002	-1.40625	2.08740234375	0.59326171875	Off Target	Outer	00:00:00.000	
12:51:32.872	1.33945312500001	1.78593749999999	-5.35781250000002	-1.40625	2.109375	0.615234375	Off Target	Outer	00:00:00.000	
12:51:32.980	1.33945312500001	1.78593749999999	-5.35781250000002	-1.40625	2.13134765625	0.615234375	Off Target	Outer	00:00:00.000	
12:51:33.091	1.33945312500001	1.78593749999999	-5.24619140625003	-1.42822265625	2.13134765625	0.615234375	Off Target	Outer	00:00:00.000	
12:51:33.202	1.33945312500001	1.78593749999999	-5.24619140625003	-1.42822265625	2.13134765625	0.59326171875	Off Target	Outer	00:00:00.000	
12:51:33.308	1.33945312500001	1.78593749999999	-5.24619140625003	-1.40625	2.13134765625	0.59326171875	Off Target	Outer	00:00:00.000	
12:51:33.421	1.33945312500001	1.78593749999999	-5.24619140625003	-1.40625	2.13134765625	0.59326171875	Off Target	Outer	00:00:00.000	
12:51:33.525	1.33945312500001	1.89755859375001	-5.35781250000002	-1.38427734375	2.13134765625	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:33.637	1.33945312500001	1.89755859375001	-5.24619140625003	-1.3623046875	2.109375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:33.743	1.33945312500001	1.89755859375001	-5.24619140625003	-1.38427734375	2.13134765625	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:33.857	1.22783203124999	1.78593749999999	-5.02294921875	-1.3623046875	2.109375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:33.962	1.33945312500001	1.78593749999999	-4.79970703125002	-1.29638671875	2.08740234375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:34.073	1.22783203124999	1.78593749999999	-4.79970703125002	-1.2744140625	2.08740234375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:34.188	1.33945312500001	1.89755859375001	-4.68808593750003	-1.25244140625	2.08740234375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:34.295	1.33945312500001	1.89755859375001	-4.68808593750003	-1.23046875	2.109375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:34.400	1.33945312500001	1.78593749999999	-4.68808593750003	-1.20849609375	2.109375	0.50537109375	Off Target	Middle	00:00:00.000	
12:51:34.513	1.33945312500001	1.89755859375001	-4.68808593750003	-1.1865234375	2.109375	0.4833984375	Off Target	Middle	00:00:00.000	
12:51:34.620	1.33945312500001	1.89755859375001	-4.68808593750003	-1.20849609375	2.109375	0.4833984375	Off Target	Middle	00:00:00.000	
12:51:34.734	1.22783203124999	1.89755859375001	-5.02294921875	-1.25244140625	2.08740234375	0.50537109375	Off Target	Outer	00:00:00.000	
12:51:34.842	1.22783203124999	1.89755859375001	-5.13457031249999	-1.2744140625	2.04345703125	0.50537109375	Off Target	Outer	00:00:00.000	
12:51:34.948	1.1162109375	1.89755859375001	-5.13457031249999	-1.2744140625	2.04345703125	0.52734375	Off Target	Outer	00:00:00.000	
12:51:35.058	1.1162109375	1.89755859375001	-5.13457031249999	-1.2744140625	2.021484375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:35.165	1.1162109375	1.89755859375001	-5.13457031249999	-1.25244140625	1.99951171875	0.52734375	Off Target	Outer	00:00:00.000	
12:51:35.275	1.1162109375	1.89755859375001	-5.13457031249999	-1.23046875	1.99951171875	0.52734375	Off Target	Outer	00:00:00.000	
12:51:35.388	1.1162109375	1.89755859375001	-5.13457031249999	-1.20849609375	1.9775390625	0.52734375	Off Target	Middle	00:00:00.000	
12:51:35.493	1.1162109375	1.89755859375001	-5.02294921875	-1.25244140625	1.9775390625	0.52734375	Off Target	Outer	00:00:00.000	
12:51:35.604	1.1162109375	1.89755859375001	-5.13457031249999	-1.2744140625	1.9775390625	0.52734375	Off Target	Outer	00:00:00.000	
12:51:35.714	1.1162109375	1.89755859375001	-5.13457031249999	-1.29638671875	1.95556640625	0.52734375	Off Target	Outer	00:00:00.000	
12:51:35.827	1.1162109375	1.89755859375001	-5.13457031249999	-1.29638671875	1.95556640625	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:35.933	1.00458984374998	1.89755859375001	-5.13457031249999	-1.318359375	1.95556640625	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:36.046	1.00458984374998	1.89755859375001	-5.13457031249999	-1.318359375	1.93359375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:36.155	1.00458984374998	1.89755859375001	-5.24619140625003	-1.318359375	1.91162109375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:36.260	1.00458984374998	1.89755859375001	-5.24619140625003	-1.318359375	1.91162109375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:36.372	1.1162109375	1.89755859375001	-5.24619140625003	-1.34033203125	1.91162109375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:36.479	1.1162109375	1.89755859375001	-5.24619140625003	-1.3623046875	1.91162109375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:36.592	1.1162109375	1.89755859375001	-5.24619140625003	-1.3623046875	1.91162109375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:36.697	1.1162109375	1.78593749999999	-5.35781250000002	-1.38427734375	1.8896484375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:36.812	1.1162109375	1.78593749999999	-5.24619140625003	-1.38427734375	1.8896484375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:36.921	1.1162109375	1.78593749999999	-5.24619140625003	-1.38427734375	1.8896484375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:37.027	1.1162109375	1.78593749999999	-5.35781250000002	-1.38427734375	1.8896484375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:37.133	1.1162109375	1.78593749999999	-5.35781250000002	-1.38427734375	1.8896484375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:37.247	1.1162109375	1.78593749999999	-5.35781250000002	-1.3623046875	1.8896484375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:37.357	1.1162109375	1.78593749999999	-5.35781250000002	-1.38427734375	1.8896484375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:37.462	1.1162109375	1.78593749999999	-5.35781250000002	-1.40625	1.8896484375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:37.573	1.1162109375	1.67431640625	-5.35781250000002	-1.40625	1.91162109375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:37.687	1.22783203124999	1.78593749999999	-5.35781250000002	-1.40625	1.91162109375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:37.795	1.22783203124999	1.78593749999999	-5.35781250000002	-1.38427734375	1.91162109375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:37.901	1.22783203124999	1.78593749999999	-5.35781250000002	-1.38427734375	1.8896484375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:38.011	1.22783203124999	1.78593749999999	-5.24619140625003	-1.38427734375	1.91162109375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:38.120	1.22783203124999	1.67431640625	-5.35781250000002	-1.3623046875	1.8896484375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:38.231	1.22783203124999	1.78593749999999	-5.24619140625003	-1.3623046875	1.8896484375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:38.337	1.22783203124999	1.78593749999999	-5.24619140625003	-1.3623046875	1.8896484375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:38.446	1.22783203124999	1.78593749999999	-5.24619140625003	-1.38427734375	1.91162109375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:38.556	1.1162109375	1.78593749999999	-5.24619140625003	-1.38427734375	1.91162109375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:38.666	1.1162109375	1.78593749999999	-5.24619140625003	-1.38427734375	1.91162109375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:38.775	1.1162109375	1.78593749999999	-5.24619140625003	-1.38427734375	1.91162109375	0.5712890625	Off Target	Outer	00:00:00.000	
12:51:38.884	1.1162109375	1.89755859375001	-5.24619140625003	-1.38427734375	1.91162109375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:38.995	1.1162109375	1.89755859375001	-5.24619140625003	-1.38427734375	1.91162109375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:39.110	1.1162109375	1.89755859375001	-5.24619140625003	-1.3623046875	1.91162109375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:39.218	1.1162109375	1.89755859375001	-5.24619140625003	-1.34033203125	1.8896484375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:39.323	1.1162109375	1.89755859375001	-5.24619140625003	-1.34033203125	1.8896484375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:39.434	1.1162109375	1.89755859375001	-5.24619140625003	-1.34033203125	1.91162109375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:39.543	1.1162109375	1.89755859375001	-5.13457031249999	-1.34033203125	1.91162109375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:39.655	1.00458984374998	1.89755859375001	-5.13457031249999	-1.3623046875	1.91162109375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:39.759	1.00458984374998	1.89755859375001	-5.13457031249999	-1.34033203125	1.93359375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:39.872	1.00458984374998	1.89755859375001	-5.13457031249999	-1.34033203125	1.93359375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:39.979	1.00458984374998	1.89755859375001	-5.02294921875	-1.318359375	1.93359375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:40.092	1.00458984374998	1.89755859375001	-5.02294921875	-1.29638671875	1.91162109375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:40.197	1.00458984374998	1.89755859375001	-5.02294921875	-1.2744140625	1.91162109375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:40.312	1.00458984374998	1.89755859375001	-5.02294921875	-1.29638671875	1.93359375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:40.420	1.00458984374998	1.89755859375001	-5.02294921875	-1.29638671875	1.91162109375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:40.526	1.00458984374998	1.89755859375001	-5.02294921875	-1.29638671875	1.93359375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:40.639	1.00458984374998	1.89755859375001	-4.91132812500001	-1.2744140625	1.93359375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:40.744	1.1162109375	1.89755859375001	-5.02294921875	-1.2744140625	1.91162109375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:40.859	1.1162109375	1.89755859375001	-5.02294921875	-1.2744140625	1.91162109375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:40.967	1.1162109375	1.89755859375001	-5.02294921875	-1.2744140625	1.91162109375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:41.073	1.1162109375	1.89755859375001	-5.02294921875	-1.25244140625	1.8896484375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:41.187	1.1162109375	1.89755859375001	-5.02294921875	-1.2744140625	1.8896484375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:41.296	1.1162109375	1.89755859375001	-5.02294921875	-1.2744140625	1.91162109375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:41.405	1.1162109375	1.89755859375001	-5.13457031249999	-1.29638671875	1.91162109375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:41.510	1.1162109375	1.89755859375001	-5.13457031249999	-1.29638671875	1.91162109375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:41.622	1.1162109375	1.78593749999999	-5.13457031249999	-1.318359375	1.91162109375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:41.728	1.22783203124999	1.78593749999999	-5.13457031249999	-1.318359375	1.8896484375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:41.837	1.22783203124999	1.78593749999999	-5.13457031249999	-1.29638671875	1.8896484375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:41.950	1.22783203124999	1.78593749999999	-5.13457031249999	-1.29638671875	1.8896484375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:42.063	1.33945312500001	1.78593749999999	-5.13457031249999	-1.2744140625	1.86767578125	0.52734375	Off Target	Outer	00:00:00.000	
12:51:42.171	1.33945312500001	1.67431640625	-5.02294921875	-1.29638671875	1.86767578125	0.52734375	Off Target	Outer	00:00:00.000	
12:51:42.279	1.45107421874999	1.67431640625	-5.02294921875	-1.29638671875	1.86767578125	0.52734375	Off Target	Outer	00:00:00.000	
12:51:42.384	1.45107421874999	1.67431640625	-4.91132812500001	-1.29638671875	1.8896484375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:42.495	1.33945312500001	1.67431640625	-4.91132812500001	-1.318359375	1.8896484375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:42.606	1.33945312500001	1.67431640625	-4.91132812500001	-1.318359375	1.8896484375	0.52734375	Off Target	Outer	00:00:00.000	
12:51:42.716	1.33945312500001	1.56269531249998	-4.79970703125002	-1.318359375	1.8896484375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:42.824	1.33945312500001	1.56269531249998	-4.79970703125002	-1.318359375	1.8896484375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:42.936	1.33945312500001	1.56269531249998	-4.79970703125002	-1.29638671875	1.8896484375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:43.045	1.33945312500001	1.56269531249998	-4.68808593750003	-1.318359375	1.8896484375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:43.154	1.33945312500001	1.56269531249998	-4.68808593750003	-1.318359375	1.91162109375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:43.263	1.33945312500001	1.67431640625	-4.68808593750003	-1.318359375	1.91162109375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:43.368	1.33945312500001	1.67431640625	-4.68808593750003	-1.34033203125	1.91162109375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:43.481	1.33945312500001	1.67431640625	-4.68808593750003	-1.34033203125	1.93359375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:43.592	1.22783203124999	1.67431640625	-4.68808593750003	-1.34033203125	1.93359375	0.54931640625	Off Target	Outer	00:00:00.000	
12:51:43.697	1.22783203124999	1.67431640625	-4.57646484374999	-1.318359375	1.93359375	0.54931640625	Off Target	Outer	00:00:00.000	
